home_team_name,away_team_name,placar,frequencia,total_jogos,participacao_percentual,odds_ft_home_team_win,odds_ft_away_team_win
Adelaide United,Brisbane Roar,0x2,1,3,33.33,2.21,3.15
Adelaide United,Brisbane Roar,0x2,1,3,33.33,1.82,3.64
Adelaide United,Brisbane Roar,0x2,1,3,33.33,1.91,3.1
Adelaide United,Brisbane Roar,2x0,1,3,33.33,2.21,3.15
Adelaide United,Brisbane Roar,2x0,1,3,33.33,1.82,3.64
Adelaide United,Brisbane Roar,2x0,1,3,33.33,1.91,3.1
Adelaide United,Brisbane Roar,2x1,1,3,33.33,2.21,3.15
Adelaide United,Brisbane Roar,2x1,1,3,33.33,1.82,3.64
Adelaide United,Brisbane Roar,2x1,1,3,33.33,1.91,3.1
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,0x4,1,6,16.67,2.4,2.5
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,1x2,1,6,16.67,2.4,2.5
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,1x4,1,6,16.67,2.4,2.5
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,2x1,1,6,16.67,2.4,2.5
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,3x0,1,6,16.67,2.4,2.5
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.06,3.42
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.2,2.75
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.37,2.17
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.3,2.45
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.29,2.9
Adelaide United,Central Coast Mariners,3x1,1,6,16.67,2.4,2.5
Adelaide United,Macarthur,0x0,1,4,25.0,2.17,3.1
Adelaide United,Macarthur,0x0,1,4,25.0,1.9,3.73
Adelaide United,Macarthur,0x0,1,4,25.0,1.84,3.74
Adelaide United,Macarthur,0x0,1,4,25.0,0.0,0.0
Adelaide United,Macarthur,1x0,2,4,50.0,2.17,3.1
Adelaide United,Macarthur,1x0,2,4,50.0,1.9,3.73
Adelaide United,Macarthur,1x0,2,4,50.0,1.84,3.74
Adelaide United,Macarthur,1x0,2,4,50.0,0.0,0.0
Adelaide United,Macarthur,1x1,1,4,25.0,2.17,3.1
Adelaide United,Macarthur,1x1,1,4,25.0,1.9,3.73
Adelaide United,Macarthur,1x1,1,4,25.0,1.84,3.74
Adelaide United,Macarthur,1x1,1,4,25.0,0.0,0.0
Adelaide United,Melbourne City FC,0x0,1,5,20.0,3.25,2.1
Adelaide United,Melbourne City FC,0x0,1,5,20.0,4.2,1.66
Adelaide United,Melbourne City FC,0x0,1,5,20.0,3.4,1.91
Adelaide United,Melbourne City FC,0x0,1,5,20.0,3.0,2.1
Adelaide United,Melbourne City FC,0x0,1,5,20.0,6.1,1.3
Adelaide United,Melbourne City FC,2x2,2,5,40.0,3.25,2.1
Adelaide United,Melbourne City FC,2x2,2,5,40.0,4.2,1.66
Adelaide United,Melbourne City FC,2x2,2,5,40.0,3.4,1.91
Adelaide United,Melbourne City FC,2x2,2,5,40.0,3.0,2.1
Adelaide United,Melbourne City FC,2x2,2,5,40.0,6.1,1.3
Adelaide United,Melbourne City FC,4x2,1,5,20.0,3.25,2.1
Adelaide United,Melbourne City FC,4x2,1,5,20.0,4.2,1.66
Adelaide United,Melbourne City FC,4x2,1,5,20.0,3.4,1.91
Adelaide United,Melbourne City FC,4x2,1,5,20.0,3.0,2.1
Adelaide United,Melbourne City FC,4x2,1,5,20.0,6.1,1.3
Adelaide United,Melbourne City FC,6x0,1,5,20.0,3.25,2.1
Adelaide United,Melbourne City FC,6x0,1,5,20.0,4.2,1.66
Adelaide United,Melbourne City FC,6x0,1,5,20.0,3.4,1.91
Adelaide United,Melbourne City FC,6x0,1,5,20.0,3.0,2.1
Adelaide United,Melbourne City FC,6x0,1,5,20.0,6.1,1.3
Adelaide United,Melbourne Victory FC,0x0,1,5,20.0,2.16,3.15
Adelaide United,Melbourne Victory FC,0x0,1,5,20.0,2.5,2.7
Adelaide United,Melbourne Victory FC,0x0,1,5,20.0,3.1,2.25
Adelaide United,Melbourne Victory FC,0x0,1,5,20.0,2.3,2.9
Adelaide United,Melbourne Victory FC,0x0,1,5,20.0,0.0,0.0
Adelaide United,Melbourne Victory FC,0x1,1,5,20.0,2.16,3.15
Adelaide United,Melbourne Victory FC,0x1,1,5,20.0,2.5,2.7
Adelaide United,Melbourne Victory FC,0x1,1,5,20.0,3.1,2.25
Adelaide United,Melbourne Victory FC,0x1,1,5,20.0,2.3,2.9
Adelaide United,Melbourne Victory FC,0x1,1,5,20.0,0.0,0.0
Adelaide United,Melbourne Victory FC,1x1,1,5,20.0,2.16,3.15
Adelaide United,Melbourne Victory FC,1x1,1,5,20.0,2.5,2.7
Adelaide United,Melbourne Victory FC,1x1,1,5,20.0,3.1,2.25
Adelaide United,Melbourne Victory FC,1x1,1,5,20.0,2.3,2.9
Adelaide United,Melbourne Victory FC,1x1,1,5,20.0,0.0,0.0
Adelaide United,Melbourne Victory FC,1x2,1,5,20.0,2.16,3.15
Adelaide United,Melbourne Victory FC,1x2,1,5,20.0,2.5,2.7
Adelaide United,Melbourne Victory FC,1x2,1,5,20.0,3.1,2.25
Adelaide United,Melbourne Victory FC,1x2,1,5,20.0,2.3,2.9
Adelaide United,Melbourne Victory FC,1x2,1,5,20.0,0.0,0.0
Adelaide United,Melbourne Victory FC,3x0,1,5,20.0,2.16,3.15
Adelaide United,Melbourne Victory FC,3x0,1,5,20.0,2.5,2.7
Adelaide United,Melbourne Victory FC,3x0,1,5,20.0,3.1,2.25
Adelaide United,Melbourne Victory FC,3x0,1,5,20.0,2.3,2.9
Adelaide United,Melbourne Victory FC,3x0,1,5,20.0,0.0,0.0
Adelaide United,Newcastle Jets FC,0x1,1,3,33.33,2.15,3.0
Adelaide United,Newcastle Jets FC,0x1,1,3,33.33,1.95,3.2
Adelaide United,Newcastle Jets FC,0x1,1,3,33.33,1.73,4.0
Adelaide United,Newcastle Jets FC,2x1,1,3,33.33,2.15,3.0
Adelaide United,Newcastle Jets FC,2x1,1,3,33.33,1.95,3.2
Adelaide United,Newcastle Jets FC,2x1,1,3,33.33,1.73,4.0
Adelaide United,Newcastle Jets FC,3x1,1,3,33.33,2.15,3.0
Adelaide United,Newcastle Jets FC,3x1,1,3,33.33,1.95,3.2
Adelaide United,Newcastle Jets FC,3x1,1,3,33.33,1.73,4.0
Adelaide United,Perth Glory FC,2x0,2,4,50.0,1.35,7.5
Adelaide United,Perth Glory FC,2x0,2,4,50.0,1.77,4.45
Adelaide United,Perth Glory FC,2x0,2,4,50.0,1.85,3.75
Adelaide United,Perth Glory FC,2x0,2,4,50.0,1.73,4.1
Adelaide United,Perth Glory FC,2x1,1,4,25.0,1.35,7.5
Adelaide United,Perth Glory FC,2x1,1,4,25.0,1.77,4.45
Adelaide United,Perth Glory FC,2x1,1,4,25.0,1.85,3.75
Adelaide United,Perth Glory FC,2x1,1,4,25.0,1.73,4.1
Adelaide United,Perth Glory FC,3x3,1,4,25.0,1.35,7.5
Adelaide United,Perth Glory FC,3x3,1,4,25.0,1.77,4.45
Adelaide United,Perth Glory FC,3x3,1,4,25.0,1.85,3.75
Adelaide United,Perth Glory FC,3x3,1,4,25.0,1.73,4.1
Adelaide United,Sydney FC,1x1,1,4,25.0,2.57,2.25
Adelaide United,Sydney FC,1x1,1,4,25.0,2.07,3.05
Adelaide United,Sydney FC,1x1,1,4,25.0,1.95,2.88
Adelaide United,Sydney FC,1x1,1,4,25.0,2.38,2.38
Adelaide United,Sydney FC,1x2,1,4,25.0,2.57,2.25
Adelaide United,Sydney FC,1x2,1,4,25.0,2.07,3.05
Adelaide United,Sydney FC,1x2,1,4,25.0,1.95,2.88
Adelaide United,Sydney FC,1x2,1,4,25.0,2.38,2.38
Adelaide United,Sydney FC,1x5,1,4,25.0,2.57,2.25
Adelaide United,Sydney FC,1x5,1,4,25.0,2.07,3.05
Adelaide United,Sydney FC,1x5,1,4,25.0,1.95,2.88
Adelaide United,Sydney FC,1x5,1,4,25.0,2.38,2.38
Adelaide United,Sydney FC,4x3,1,4,25.0,2.57,2.25
Adelaide United,Sydney FC,4x3,1,4,25.0,2.07,3.05
Adelaide United,Sydney FC,4x3,1,4,25.0,1.95,2.88
Adelaide United,Sydney FC,4x3,1,4,25.0,2.38,2.38
Adelaide United,Wellington Phoenix,2x0,1,4,25.0,2.01,3.17
Adelaide United,Wellington Phoenix,2x0,1,4,25.0,2.02,3.45
Adelaide United,Wellington Phoenix,2x0,1,4,25.0,2.05,3.6
Adelaide United,Wellington Phoenix,2x0,1,4,25.0,1.92,3.62
Adelaide United,Wellington Phoenix,2x2,1,4,25.0,2.01,3.17
Adelaide United,Wellington Phoenix,2x2,1,4,25.0,2.02,3.45
Adelaide United,Wellington Phoenix,2x2,1,4,25.0,2.05,3.6
Adelaide United,Wellington Phoenix,2x2,1,4,25.0,1.92,3.62
Adelaide United,Wellington Phoenix,4x0,1,4,25.0,2.01,3.17
Adelaide United,Wellington Phoenix,4x0,1,4,25.0,2.02,3.45
Adelaide United,Wellington Phoenix,4x0,1,4,25.0,2.05,3.6
Adelaide United,Wellington Phoenix,4x0,1,4,25.0,1.92,3.62
Adelaide United,Wellington Phoenix,5x1,1,4,25.0,2.01,3.17
Adelaide United,Wellington Phoenix,5x1,1,4,25.0,2.02,3.45
Adelaide United,Wellington Phoenix,5x1,1,4,25.0,2.05,3.6
Adelaide United,Wellington Phoenix,5x1,1,4,25.0,1.92,3.62
Adelaide United,Western Sydney Wanderers,0x0,1,3,33.33,2.05,3.3
Adelaide United,Western Sydney Wanderers,0x0,1,3,33.33,2.3,2.97
Adelaide United,Western Sydney Wanderers,0x0,1,3,33.33,0.0,0.0
Adelaide United,Western Sydney Wanderers,1x2,1,3,33.33,2.05,3.3
Adelaide United,Western Sydney Wanderers,1x2,1,3,33.33,2.3,2.97
Adelaide United,Western Sydney Wanderers,1x2,1,3,33.33,0.0,0.0
Adelaide United,Western Sydney Wanderers,4x4,1,3,33.33,2.05,3.3
Adelaide United,Western Sydney Wanderers,4x4,1,3,33.33,2.3,2.97
Adelaide United,Western Sydney Wanderers,4x4,1,3,33.33,0.0,0.0
Adelaide United,Western United,0x0,1,3,33.33,2.21,3.11
Adelaide United,Western United,0x0,1,3,33.33,1.7,4.25
Adelaide United,Western United,0x0,1,3,33.33,0.0,0.0
Adelaide United,Western United,0x1,1,3,33.33,2.21,3.11
Adelaide United,Western United,0x1,1,3,33.33,1.7,4.25
Adelaide United,Western United,0x1,1,3,33.33,0.0,0.0
Adelaide United,Western United,2x1,1,3,33.33,2.21,3.11
Adelaide United,Western United,2x1,1,3,33.33,1.7,4.25
Adelaide United,Western United,2x1,1,3,33.33,0.0,0.0
Brisbane Roar,Adelaide United,0x0,2,4,50.0,2.24,3.11
Brisbane Roar,Adelaide United,0x0,2,4,50.0,2.17,2.92
Brisbane Roar,Adelaide United,0x0,2,4,50.0,2.37,2.55
Brisbane Roar,Adelaide United,0x0,2,4,50.0,0.0,0.0
Brisbane Roar,Adelaide United,1x1,1,4,25.0,2.24,3.11
Brisbane Roar,Adelaide United,1x1,1,4,25.0,2.17,2.92
Brisbane Roar,Adelaide United,1x1,1,4,25.0,2.37,2.55
Brisbane Roar,Adelaide United,1x1,1,4,25.0,0.0,0.0
Brisbane Roar,Adelaide United,1x3,1,4,25.0,2.24,3.11
Brisbane Roar,Adelaide United,1x3,1,4,25.0,2.17,2.92
Brisbane Roar,Adelaide United,1x3,1,4,25.0,2.37,2.55
Brisbane Roar,Adelaide United,1x3,1,4,25.0,0.0,0.0
Brisbane Roar,Central Coast Mariners,0x2,1,3,33.33,2.19,2.72
Brisbane Roar,Central Coast Mariners,0x2,1,3,33.33,2.79,2.53
Brisbane Roar,Central Coast Mariners,0x2,1,3,33.33,2.21,2.58
Brisbane Roar,Central Coast Mariners,0x3,1,3,33.33,2.19,2.72
Brisbane Roar,Central Coast Mariners,0x3,1,3,33.33,2.79,2.53
Brisbane Roar,Central Coast Mariners,0x3,1,3,33.33,2.21,2.58
Brisbane Roar,Central Coast Mariners,1x2,1,3,33.33,2.19,2.72
Brisbane Roar,Central Coast Mariners,1x2,1,3,33.33,2.79,2.53
Brisbane Roar,Central Coast Mariners,1x2,1,3,33.33,2.21,2.58
Brisbane Roar,Macarthur,0x0,2,4,50.0,2.3,3.1
Brisbane Roar,Macarthur,0x0,2,4,50.0,2.35,2.9
Brisbane Roar,Macarthur,0x0,2,4,50.0,1.95,3.57
Brisbane Roar,Macarthur,0x0,2,4,50.0,0.0,0.0
Brisbane Roar,Macarthur,1x3,1,4,25.0,2.3,3.1
Brisbane Roar,Macarthur,1x3,1,4,25.0,2.35,2.9
Brisbane Roar,Macarthur,1x3,1,4,25.0,1.95,3.57
Brisbane Roar,Macarthur,1x3,1,4,25.0,0.0,0.0
Brisbane Roar,Macarthur,3x1,1,4,25.0,2.3,3.1
Brisbane Roar,Macarthur,3x1,1,4,25.0,2.35,2.9
Brisbane Roar,Macarthur,3x1,1,4,25.0,1.95,3.57
Brisbane Roar,Macarthur,3x1,1,4,25.0,0.0,0.0
Brisbane Roar,Melbourne City FC,0x0,1,4,25.0,3.85,1.9
Brisbane Roar,Melbourne City FC,0x0,1,4,25.0,3.12,2.19
Brisbane Roar,Melbourne City FC,0x0,1,4,25.0,3.55,1.87
Brisbane Roar,Melbourne City FC,0x0,1,4,25.0,4.5,1.62
Brisbane Roar,Melbourne City FC,0x2,1,4,25.0,3.85,1.9
Brisbane Roar,Melbourne City FC,0x2,1,4,25.0,3.12,2.19
Brisbane Roar,Melbourne City FC,0x2,1,4,25.0,3.55,1.87
Brisbane Roar,Melbourne City FC,0x2,1,4,25.0,4.5,1.62
Brisbane Roar,Melbourne City FC,1x2,1,4,25.0,3.85,1.9
Brisbane Roar,Melbourne City FC,1x2,1,4,25.0,3.12,2.19
Brisbane Roar,Melbourne City FC,1x2,1,4,25.0,3.55,1.87
Brisbane Roar,Melbourne City FC,1x2,1,4,25.0,4.5,1.62
Brisbane Roar,Melbourne City FC,5x1,1,4,25.0,3.85,1.9
Brisbane Roar,Melbourne City FC,5x1,1,4,25.0,3.12,2.19
Brisbane Roar,Melbourne City FC,5x1,1,4,25.0,3.55,1.87
Brisbane Roar,Melbourne City FC,5x1,1,4,25.0,4.5,1.62
Brisbane Roar,Melbourne Victory FC,0x0,2,3,66.67,2.9,2.4
Brisbane Roar,Melbourne Victory FC,0x0,2,3,66.67,2.87,2.25
Brisbane Roar,Melbourne Victory FC,0x0,2,3,66.67,0.0,0.0
Brisbane Roar,Melbourne Victory FC,1x1,1,3,33.33,2.9,2.4
Brisbane Roar,Melbourne Victory FC,1x1,1,3,33.33,2.87,2.25
Brisbane Roar,Melbourne Victory FC,1x1,1,3,33.33,0.0,0.0
Brisbane Roar,Newcastle Jets FC,0x0,1,4,25.0,2.16,3.21
Brisbane Roar,Newcastle Jets FC,0x0,1,4,25.0,2.15,2.87
Brisbane Roar,Newcastle Jets FC,0x0,1,4,25.0,2.48,2.59
Brisbane Roar,Newcastle Jets FC,0x0,1,4,25.0,0.0,0.0
Brisbane Roar,Newcastle Jets FC,2x0,1,4,25.0,2.16,3.21
Brisbane Roar,Newcastle Jets FC,2x0,1,4,25.0,2.15,2.87
Brisbane Roar,Newcastle Jets FC,2x0,1,4,25.0,2.48,2.59
Brisbane Roar,Newcastle Jets FC,2x0,1,4,25.0,0.0,0.0
Brisbane Roar,Newcastle Jets FC,3x0,1,4,25.0,2.16,3.21
Brisbane Roar,Newcastle Jets FC,3x0,1,4,25.0,2.15,2.87
Brisbane Roar,Newcastle Jets FC,3x0,1,4,25.0,2.48,2.59
Brisbane Roar,Newcastle Jets FC,3x0,1,4,25.0,0.0,0.0
Brisbane Roar,Newcastle Jets FC,3x2,1,4,25.0,2.16,3.21
Brisbane Roar,Newcastle Jets FC,3x2,1,4,25.0,2.15,2.87
Brisbane Roar,Newcastle Jets FC,3x2,1,4,25.0,2.48,2.59
Brisbane Roar,Newcastle Jets FC,3x2,1,4,25.0,0.0,0.0
Brisbane Roar,Perth Glory FC,1x0,1,3,33.33,2.19,3.0
Brisbane Roar,Perth Glory FC,1x0,1,3,33.33,2.17,3.48
Brisbane Roar,Perth Glory FC,1x0,1,3,33.33,1.75,3.91
Brisbane Roar,Perth Glory FC,2x1,2,3,66.67,2.19,3.0
Brisbane Roar,Perth Glory FC,2x1,2,3,66.67,2.17,3.48
Brisbane Roar,Perth Glory FC,2x1,2,3,66.67,1.75,3.91
Brisbane Roar,Sydney FC,0x2,1,5,20.0,2.5,2.62
Brisbane Roar,Sydney FC,0x2,1,5,20.0,2.4,2.85
Brisbane Roar,Sydney FC,0x2,1,5,20.0,2.9,2.34
Brisbane Roar,Sydney FC,0x2,1,5,20.0,3.1,2.05
Brisbane Roar,Sydney FC,0x2,1,5,20.0,2.61,2.27
Brisbane Roar,Sydney FC,1x2,1,5,20.0,2.5,2.62
Brisbane Roar,Sydney FC,1x2,1,5,20.0,2.4,2.85
Brisbane Roar,Sydney FC,1x2,1,5,20.0,2.9,2.34
Brisbane Roar,Sydney FC,1x2,1,5,20.0,3.1,2.05
Brisbane Roar,Sydney FC,1x2,1,5,20.0,2.61,2.27
Brisbane Roar,Sydney FC,3x0,1,5,20.0,2.5,2.62
Brisbane Roar,Sydney FC,3x0,1,5,20.0,2.4,2.85
Brisbane Roar,Sydney FC,3x0,1,5,20.0,2.9,2.34
Brisbane Roar,Sydney FC,3x0,1,5,20.0,3.1,2.05
Brisbane Roar,Sydney FC,3x0,1,5,20.0,2.61,2.27
Brisbane Roar,Sydney FC,3x1,2,5,40.0,2.5,2.62
Brisbane Roar,Sydney FC,3x1,2,5,40.0,2.4,2.85
Brisbane Roar,Sydney FC,3x1,2,5,40.0,2.9,2.34
Brisbane Roar,Sydney FC,3x1,2,5,40.0,3.1,2.05
Brisbane Roar,Sydney FC,3x1,2,5,40.0,2.61,2.27
Brisbane Roar,Wellington Phoenix,0x1,1,4,25.0,2.06,3.35
Brisbane Roar,Wellington Phoenix,0x1,1,4,25.0,2.45,2.75
Brisbane Roar,Wellington Phoenix,0x1,1,4,25.0,2.4,2.9
Brisbane Roar,Wellington Phoenix,0x1,1,4,25.0,2.28,2.8
Brisbane Roar,Wellington Phoenix,0x3,1,4,25.0,2.06,3.35
Brisbane Roar,Wellington Phoenix,0x3,1,4,25.0,2.45,2.75
Brisbane Roar,Wellington Phoenix,0x3,1,4,25.0,2.4,2.9
Brisbane Roar,Wellington Phoenix,0x3,1,4,25.0,2.28,2.8
Brisbane Roar,Wellington Phoenix,1x1,1,4,25.0,2.06,3.35
Brisbane Roar,Wellington Phoenix,1x1,1,4,25.0,2.45,2.75
Brisbane Roar,Wellington Phoenix,1x1,1,4,25.0,2.4,2.9
Brisbane Roar,Wellington Phoenix,1x1,1,4,25.0,2.28,2.8
Brisbane Roar,Wellington Phoenix,2x1,1,4,25.0,2.06,3.35
Brisbane Roar,Wellington Phoenix,2x1,1,4,25.0,2.45,2.75
Brisbane Roar,Wellington Phoenix,2x1,1,4,25.0,2.4,2.9
Brisbane Roar,Wellington Phoenix,2x1,1,4,25.0,2.28,2.8
Brisbane Roar,Western Sydney Wanderers,1x1,1,3,33.33,2.29,3.22
Brisbane Roar,Western Sydney Wanderers,1x1,1,3,33.33,2.45,2.69
Brisbane Roar,Western Sydney Wanderers,1x1,1,3,33.33,2.4,2.5
Brisbane Roar,Western Sydney Wanderers,2x2,1,3,33.33,2.29,3.22
Brisbane Roar,Western Sydney Wanderers,2x2,1,3,33.33,2.45,2.69
Brisbane Roar,Western Sydney Wanderers,2x2,1,3,33.33,2.4,2.5
Brisbane Roar,Western Sydney Wanderers,3x0,1,3,33.33,2.29,3.22
Brisbane Roar,Western Sydney Wanderers,3x0,1,3,33.33,2.45,2.69
Brisbane Roar,Western Sydney Wanderers,3x0,1,3,33.33,2.4,2.5
Brisbane Roar,Western United,0x0,1,3,33.33,2.6,2.65
Brisbane Roar,Western United,0x0,1,3,33.33,2.2,3.1
Brisbane Roar,Western United,0x0,1,3,33.33,0.0,0.0
Brisbane Roar,Western United,1x0,1,3,33.33,2.6,2.65
Brisbane Roar,Western United,1x0,1,3,33.33,2.2,3.1
Brisbane Roar,Western United,1x0,1,3,33.33,0.0,0.0
Brisbane Roar,Western United,2x3,1,3,33.33,2.6,2.65
Brisbane Roar,Western United,2x3,1,3,33.33,2.2,3.1
Brisbane Roar,Western United,2x3,1,3,33.33,0.0,0.0
Central Coast Mariners,Adelaide United,0x0,1,4,25.0,2.43,2.77
Central Coast Mariners,Adelaide United,0x0,1,4,25.0,2.09,2.92
Central Coast Mariners,Adelaide United,0x0,1,4,25.0,1.85,3.4
Central Coast Mariners,Adelaide United,0x0,1,4,25.0,0.0,0.0
Central Coast Mariners,Adelaide United,2x0,1,4,25.0,2.43,2.77
Central Coast Mariners,Adelaide United,2x0,1,4,25.0,2.09,2.92
Central Coast Mariners,Adelaide United,2x0,1,4,25.0,1.85,3.4
Central Coast Mariners,Adelaide United,2x0,1,4,25.0,0.0,0.0
Central Coast Mariners,Adelaide United,3x0,1,4,25.0,2.43,2.77
Central Coast Mariners,Adelaide United,3x0,1,4,25.0,2.09,2.92
Central Coast Mariners,Adelaide United,3x0,1,4,25.0,1.85,3.4
Central Coast Mariners,Adelaide United,3x0,1,4,25.0,0.0,0.0
Central Coast Mariners,Adelaide United,4x0,1,4,25.0,2.43,2.77
Central Coast Mariners,Adelaide United,4x0,1,4,25.0,2.09,2.92
Central Coast Mariners,Adelaide United,4x0,1,4,25.0,1.85,3.4
Central Coast Mariners,Adelaide United,4x0,1,4,25.0,0.0,0.0
Central Coast Mariners,Brisbane Roar,1x2,1,4,25.0,2.26,3.05
Central Coast Mariners,Brisbane Roar,1x2,1,4,25.0,1.83,3.8
Central Coast Mariners,Brisbane Roar,1x2,1,4,25.0,1.95,3.3
Central Coast Mariners,Brisbane Roar,1x2,1,4,25.0,1.68,4.45
Central Coast Mariners,Brisbane Roar,2x0,1,4,25.0,2.26,3.05
Central Coast Mariners,Brisbane Roar,2x0,1,4,25.0,1.83,3.8
Central Coast Mariners,Brisbane Roar,2x0,1,4,25.0,1.95,3.3
Central Coast Mariners,Brisbane Roar,2x0,1,4,25.0,1.68,4.45
Central Coast Mariners,Brisbane Roar,2x1,1,4,25.0,2.26,3.05
Central Coast Mariners,Brisbane Roar,2x1,1,4,25.0,1.83,3.8
Central Coast Mariners,Brisbane Roar,2x1,1,4,25.0,1.95,3.3
Central Coast Mariners,Brisbane Roar,2x1,1,4,25.0,1.68,4.45
Central Coast Mariners,Brisbane Roar,4x1,1,4,25.0,2.26,3.05
Central Coast Mariners,Brisbane Roar,4x1,1,4,25.0,1.83,3.8
Central Coast Mariners,Brisbane Roar,4x1,1,4,25.0,1.95,3.3
Central Coast Mariners,Brisbane Roar,4x1,1,4,25.0,1.68,4.45
Central Coast Mariners,Macarthur,1x2,1,5,20.0,2.21,3.02
Central Coast Mariners,Macarthur,1x2,1,5,20.0,2.39,2.65
Central Coast Mariners,Macarthur,1x2,1,5,20.0,1.42,1.72
Central Coast Mariners,Macarthur,1x2,1,5,20.0,1.64,4.52
Central Coast Mariners,Macarthur,1x2,1,5,20.0,1.55,4.1
Central Coast Mariners,Macarthur,2x3,1,5,20.0,2.21,3.02
Central Coast Mariners,Macarthur,2x3,1,5,20.0,2.39,2.65
Central Coast Mariners,Macarthur,2x3,1,5,20.0,1.42,1.72
Central Coast Mariners,Macarthur,2x3,1,5,20.0,1.64,4.52
Central Coast Mariners,Macarthur,2x3,1,5,20.0,1.55,4.1
Central Coast Mariners,Macarthur,3x3,1,5,20.0,2.21,3.02
Central Coast Mariners,Macarthur,3x3,1,5,20.0,2.39,2.65
Central Coast Mariners,Macarthur,3x3,1,5,20.0,1.42,1.72
Central Coast Mariners,Macarthur,3x3,1,5,20.0,1.64,4.52
Central Coast Mariners,Macarthur,3x3,1,5,20.0,1.55,4.1
Central Coast Mariners,Macarthur,4x1,1,5,20.0,2.21,3.02
Central Coast Mariners,Macarthur,4x1,1,5,20.0,2.39,2.65
Central Coast Mariners,Macarthur,4x1,1,5,20.0,1.42,1.72
Central Coast Mariners,Macarthur,4x1,1,5,20.0,1.64,4.52
Central Coast Mariners,Macarthur,4x1,1,5,20.0,1.55,4.1
Central Coast Mariners,Macarthur,4x2,1,5,20.0,2.21,3.02
Central Coast Mariners,Macarthur,4x2,1,5,20.0,2.39,2.65
Central Coast Mariners,Macarthur,4x2,1,5,20.0,1.42,1.72
Central Coast Mariners,Macarthur,4x2,1,5,20.0,1.64,4.52
Central Coast Mariners,Macarthur,4x2,1,5,20.0,1.55,4.1
Central Coast Mariners,Melbourne City FC,0x0,1,4,25.0,3.25,2.05
Central Coast Mariners,Melbourne City FC,0x0,1,4,25.0,2.65,2.5
Central Coast Mariners,Melbourne City FC,0x0,1,4,25.0,2.16,2.9
Central Coast Mariners,Melbourne City FC,0x0,1,4,25.0,0.0,0.0
Central Coast Mariners,Melbourne City FC,1x1,1,4,25.0,3.25,2.05
Central Coast Mariners,Melbourne City FC,1x1,1,4,25.0,2.65,2.5
Central Coast Mariners,Melbourne City FC,1x1,1,4,25.0,2.16,2.9
Central Coast Mariners,Melbourne City FC,1x1,1,4,25.0,0.0,0.0
Central Coast Mariners,Melbourne City FC,1x3,1,4,25.0,3.25,2.05
Central Coast Mariners,Melbourne City FC,1x3,1,4,25.0,2.65,2.5
Central Coast Mariners,Melbourne City FC,1x3,1,4,25.0,2.16,2.9
Central Coast Mariners,Melbourne City FC,1x3,1,4,25.0,0.0,0.0
Central Coast Mariners,Melbourne City FC,2x1,1,4,25.0,3.25,2.05
Central Coast Mariners,Melbourne City FC,2x1,1,4,25.0,2.65,2.5
Central Coast Mariners,Melbourne City FC,2x1,1,4,25.0,2.16,2.9
Central Coast Mariners,Melbourne City FC,2x1,1,4,25.0,0.0,0.0
